tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
1511,2018-05-31T09:40:55.029000,2018-05-31T10:06:06.222000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3489,Gold St & Frankfort St,40.710699946313873,-74.003541469573975,28670,Subscriber,1958,male,
731,2018-05-31T09:33:10.806000,2018-05-31T09:45:22.483000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18784,Subscriber,1985,female,
1471,2018-05-31T09:33:01.784000,2018-05-31T09:57:33.071000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,27843,Subscriber,1981,female,
646,2018-05-31T09:25:51.085000,2018-05-31T09:36:37.288000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,482,W 15 St & 7 Ave,40.73935542,-73.99931783,27223,Subscriber,1980,male,
360,2018-05-31T09:23:59.972000,2018-05-31T09:30:00.279000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21369,Subscriber,1994,male,
944,2018-05-31T09:23:47.932000,2018-05-31T09:39:32.260000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,505,6 Ave & W 33 St,40.74901271,-73.98848395,28033,Subscriber,1963,male,
287,2018-05-31T09:23:40.006000,2018-05-31T09:28:27.504000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2012,E 27 St & 1 Ave,40.739445,-73.976806,14618,Subscriber,1994,female,
961,2018-05-31T09:22:43.890000,2018-05-31T09:38:45.740000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,315,South St & Gouverneur Ln,40.70355377,-74.00670227,28919,Subscriber,1957,female,
589,2018-05-31T09:21:59.553000,2018-05-31T09:31:48.570000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18336,Subscriber,1985,male,
458,2018-05-31T09:18:28.974000,2018-05-31T09:26:07.641000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,18309,Subscriber,1994,male,
462,2018-05-31T09:17:27.658000,2018-05-31T09:25:09.933000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,497,E 17 St & Broadway,40.73704984,-73.99009296,25986,Subscriber,1968,male,
900,2018-05-31T09:16:29.811000,2018-05-31T09:31:30.139000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,442,W 27 St & 7 Ave,40.746647,-73.993915,26688,Subscriber,1971,female,
777,2018-05-31T09:12:33.568000,2018-05-31T09:25:31.379000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,519,Pershing Square North,40.751873,-73.977706,32277,Subscriber,1986,male,
644,2018-05-31T09:12:33.175000,2018-05-31T09:23:17.543000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,474,5 Ave & E 29 St,40.7451677,-73.98683077,32235,Subscriber,1977,male,
776,2018-05-31T09:10:54.195000,2018-05-31T09:23:51.153000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,223,W 13 St & 7 Ave,40.73781509,-73.99994661,31423,Subscriber,1968,female,
642,2018-05-31T09:08:44.110000,2018-05-31T09:19:26.991000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19776,Subscriber,1986,male,
1235,2018-05-31T09:08:12.281000,2018-05-31T09:28:48.073000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,465,Broadway & W 41 St,40.75513557,-73.98658032,19018,Subscriber,1978,female,
463,2018-05-31T09:07:43.597000,2018-05-31T09:15:27.473000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,168,W 18 St & 6 Ave,40.73971301,-73.99456405,30131,Subscriber,1983,male,
3109,2018-05-31T08:52:55.903000,2018-05-31T09:44:45.534000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,330,Reade St & Broadway,40.71450451,-74.00562789,31156,Subscriber,1964,male,
1345,2018-05-31T08:51:01.995000,2018-05-31T09:13:27.012000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,319,Fulton St & Broadway,40.711066,-74.009447,26891,Subscriber,1990,male,
409,2018-05-31T08:51:01.027000,2018-05-31T08:57:50.296000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,536,1 Ave & E 30 St,40.74144387,-73.97536082,15786,Subscriber,1982,female,
475,2018-05-31T08:49:51.841000,2018-05-31T08:57:46.861000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,28207,Subscriber,1986,male,
416,2018-05-31T08:48:20.051000,2018-05-31T08:55:16.837000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,24816,Subscriber,1983,male,
450,2018-05-31T08:48:15.855000,2018-05-31T08:55:46.799000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,503,E 20 St & Park Ave,40.73827428,-73.98751968,28066,Subscriber,1964,male,
366,2018-05-31T08:47:09.560000,2018-05-31T08:53:15.813000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17209,Customer,1969,unknown,
1161,2018-05-31T08:46:37.689000,2018-05-31T09:05:59.667000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18234,Subscriber,1966,male,
796,2018-05-31T08:46:33.269000,2018-05-31T08:59:50.208000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,164,E 47 St & 2 Ave,40.75323098,-73.97032517,26929,Subscriber,1994,female,
1292,2018-05-31T08:46:18.238000,2018-05-31T09:07:50.464000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,316,Fulton St & William St,40.70955958,-74.00653609,26878,Subscriber,1989,male,
160,2018-05-31T08:46:18.019000,2018-05-31T08:48:58.713000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,19747,Subscriber,1981,female,
2044,2018-05-31T08:44:13.012000,2018-05-31T09:18:17.653000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,467,Dean St & 4 Ave,40.68312489,-73.97895137,31667,Subscriber,1980,male,
912,2018-05-31T08:36:51.233000,2018-05-31T08:52:04.158000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,442,W 27 St & 7 Ave,40.746647,-73.993915,15380,Subscriber,1968,male,
1181,2018-05-31T08:28:35.749000,2018-05-31T08:48:17.677000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,465,Broadway & W 41 St,40.75513557,-73.98658032,28759,Subscriber,1967,male,
793,2018-05-31T08:27:40.073000,2018-05-31T08:40:53.913000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,265,Stanton St & Chrystie St,40.72229346,-73.99147535,28331,Subscriber,1989,male,
802,2018-05-31T08:25:41.930000,2018-05-31T08:39:04.209000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,440,E 45 St & 3 Ave,40.75255434,-73.97282625,29170,Subscriber,1977,male,
1697,2018-05-31T08:24:37.210000,2018-05-31T08:52:54.618000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,456,E 53 St & Madison Ave,40.7597108,-73.97402311,31011,Subscriber,1994,female,
620,2018-05-31T08:24:34.034000,2018-05-31T08:34:54.694000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,435,W 21 St & 6 Ave,40.74173969,-73.99415556,30628,Subscriber,1962,male,
358,2018-05-31T08:23:09.135000,2018-05-31T08:29:07.887000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,393,E 5 St & Avenue C,40.72299208,-73.97995466,30204,Subscriber,1990,female,
155,2018-05-31T08:21:14.462000,2018-05-31T08:23:49.777000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,27046,Subscriber,1993,male,
965,2018-05-31T08:20:50.568000,2018-05-31T08:36:55.589000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,448,W 37 St & 10 Ave,40.75660359,-73.9979009,25811,Subscriber,1992,male,
1240,2018-05-31T08:20:08.532000,2018-05-31T08:40:48.576000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,31348,Subscriber,1993,female,
823,2018-05-31T08:18:18.527000,2018-05-31T08:32:02.204000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,267,Broadway & W 36 St,40.75097711,-73.98765428,21621,Subscriber,1984,male,
1068,2018-05-31T08:16:24.783000,2018-05-31T08:34:13.296000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,524,W 43 St & 6 Ave,40.75527307,-73.98316936,31607,Subscriber,1991,male,
1259,2018-05-31T08:13:45.321000,2018-05-31T08:34:44.691000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3243,E 58 St & 1 Ave,40.75892386377695,-73.962262272834778,17952,Subscriber,1994,male,
406,2018-05-31T08:13:20.580000,2018-05-31T08:20:07.456000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17698,Subscriber,1991,male,
1052,2018-05-31T08:09:11.862000,2018-05-31T08:26:44.500000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,20253,Subscriber,1988,female,
1181,2018-05-31T08:06:48.246000,2018-05-31T08:26:30.239000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,355,Bayard St & Baxter St,40.71602118,-73.99974372,19871,Subscriber,1968,male,
478,2018-05-31T08:04:42.557000,2018-05-31T08:12:41.025000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,528,2 Ave & E 31 St,40.74290902,-73.97706058,18512,Subscriber,1963,male,
881,2018-05-31T08:03:04.909000,2018-05-31T08:17:46.613000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,454,E 51 St & 1 Ave,40.75455731,-73.96592976,19164,Subscriber,1994,male,
558,2018-05-31T08:02:07.234000,2018-05-31T08:11:25.753000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,32100,Subscriber,1991,male,
464,2018-05-31T08:01:58.669000,2018-05-31T08:09:43.189000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,32186,Subscriber,1985,male,
